Sr no,X,Type,Days.for.shipping.real,Days.for.shipping.scheduled,Benefit.per.order,Sales.per.customer,Delivery.Status,Late_delivery_risk,Category.Id,Category.Name,Customer.City,Customer.Country,Customer.Email,Customer.Fname,Customer.Id,Customer.Lname,Customer.Password,Customer.Segment,Customer.State,Customer.Street,Customer.Zipcode,Department.Id,Department.Name,Latitude,Longitude,Market,Order.City,Order.Country,Order.Customer.Id,order.date..DateOrders.,Order.Id,Order.Item.Cardprod.Id,Order.Item.Discount,Order.Item.Discount.Rate,Order.Item.Id,Order.Item.Product.Price,Order.Item.Profit.Ratio,Order.Item.Quantity,Sales,Order.Item.Total,Order.Profit.Per.Order,Order.Region,Order.State,Order.Status,Order.Zipcode,Product.Card.Id,Product.Category.Id,Product.Description,Product.Image,Product.Name,Product.Price,Product.Status,X.1,Shipping.Mode,X.2,Shipping_Time,Shipping_Date,Shipping_Year,Shipping_Month,date,Status,
6173,73277,CASH,5,2,6.960000038,173.9900055,Late delivery,1,48,Water Sports,Atlanta,EE. UU.,XXXXXXXXX,Mary,2868,Castillo,XXXXXXXXX,Home Office,GA,3993 Silver Apple Circle,30331,7,Fan_shop,33.68620682,-84.49389648,Africa,Yaounde,Camerún,2868,12-12-2016,48744,1073,26,0.129999995,121906,199.9900055,0.039999999,1,199.9900055,173.9900055,6.960000038,Central Africa,Centro,CLOSED,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Second Class,NA,12:50,17,2016,12,17-12-2016,Delay,2016
6174,10398,TRANSFER,5,4,100.3700027,296.9500122,Late delivery,1,17,Cleats,Piscataway,EE. UU.,XXXXXXXXX,Daniel,821,Clayton,XXXXXXXXX,Corporate,NJ,1306 Cozy Abbey,8854,4,Apparel,40.55156326,-74.44460297,Europe,Worthing,Reino Unido,821,14-09-2015,17544,365,3,0.01,43863,59.99000168,0.340000004,5,299.9500122,296.9500122,100.3700027,Northern Europe,Inglaterra,PROCESSING,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,02:05,19,2015,9,19-09-2015,Delay,2015
6175,129049,DEBIT,6,4,68.02999878,151.1699982,Late delivery,1,17,Cleats,Methuen,EE. UU.,XXXXXXXXX,Brenda,131,Cline,XXXXXXXXX,Consumer,MA,8632 Bright Route,1844,4,Apparel,42.74373627,-71.16481781,LATAM,Piedras Negras,México,131,20-05-2017,59620,365,28.79999924,0.159999996,149219,59.99000168,0.449999988,3,179.9700012,151.1699982,68.02999878,Central America,Coahuila,ON_HOLD,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,07:11,26,2017,5,26-05-2017,Delay,2017
6176,3778,CASH,2,1,44.99000168,119.9800034,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Tiffany,7662,Parsons,XXXXXXXXX,Corporate,PR,1596 Rocky Run,725,4,Apparel,18.20697975,-66.37054443,Pacific Asia,Ashdod,Israel,7662,10-09-2016,44351,365,0,0,110714,59.99000168,0.379999995,2,119.9800034,119.9800034,44.99000168,West Asia,Meridional,CLOSED,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,First Class,NA,09:46:00,11,2016,10,10-11-2016,Ontime,2016
6177,23282,CASH,6,4,8.460000038,44.99000168,Late delivery,1,17,Cleats,Crystal Lake,EE. UU.,XXXXXXXXX,William,1638,Reyes,XXXXXXXXX,Corporate,IL,5340 Merry Village,60014,4,Apparel,42.24140167,-88.28688812,LATAM,Mexico City,México,1638,02-11-2017,52910,365,15,0.25,132277,59.99000168,0.189999998,1,59.99000168,44.99000168,8.460000038,Central America,Distrito Federal,CLOSED,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,08:22,17,2017,2,17-02-2017,Delay,2017
6178,161762,TRANSFER,6,4,48.54000092,167.3699951,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Rebecca,6594,Austin,XXXXXXXXX,Consumer,PR,896 Thunder Knoll,725,4,Apparel,18.25728226,-66.37054443,LATAM,Chinautla,Guatemala,6594,06-07-2017,60865,365,12.60000038,0.07,152302,59.99000168,0.289999992,3,179.9700012,167.3699951,48.54000092,Central America,Guatemala,PROCESSING,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,11:22,13,2017,6,13-06-2017,Delay,2017
6179,172804,CASH,0,0,42.34000015,86.40000153,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,2660,Schwartz,XXXXXXXXX,Consumer,PR,2128 Umber Grove Via,725,5,Golf,18.24130631,-66.37062073,Pacific Asia,Perth,Australia,2660,29-02-2016,29059,642,3.599999905,0.039999999,72701,30,0.49000001,3,90,86.40000153,42.34000015,Oceania,Australia Occidental,CLOSED,NA,642,29,NA,http:--images.acmesports.sports-Columbia+Men%27s+PFG+Anchor+Tough+T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,30,0,NA,Same Day,NA,16:18,29,2016,2,29-02-2016,Ontime,2016
6180,90162,PAYMENT,3,2,68.30999756,148.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9355,Smith,XXXXXXXXX,Corporate,PR,1847 Jagged Willow Cove,725,5,Golf,18.29341698,-66.37059784,LATAM,Santiago de los Caballeros,República Dominicana,9355,30-01-2015,2002,502,1.5,0.01,5008,50,0.460000008,3,150,148.5,68.30999756,Caribbean,Santiago de Chile,PENDING_PAYMENT,NA,502,24,NA,http:--images.acmesports.sports-Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,NA,Second Class,NA,05:02:00,2,2015,2,02-02-2015,Ontime,2015
6181,103387,DEBIT,3,4,54.45000076,149.9900055,Advance shipping,0,48,Water Sports,Azusa,EE. UU.,XXXXXXXXX,Mary,4398,Yoder,XXXXXXXXX,Consumer,CA,1010 Rustic Fox View,91702,7,Fan_shop,34.13932037,-117.9074402,Europe,Offenburg,Alemania,4398,15-09-2015,17617,1073,50,0.25,44037,199.9900055,0.360000014,1,199.9900055,149.9900055,54.45000076,Western Europe,Baden-Wurtemberg,COMPLETE,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Standard Class,NA,03:40,18,2015,9,18-09-2015,Ontime,2015
6182,22585,DEBIT,5,4,1.179999948,117.5800018,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,6960,Smith,XXXXXXXXX,Consumer,PR,5182 Little Freeway,725,4,Apparel,18.29735184,-66.37058258,USCA,Los Angeles,Estados Unidos,6960,25-05-2016,34939,365,2.400000095,0.02,87293,59.99000168,0.01,2,119.9800034,117.5800018,1.179999948,West of USA,California,COMPLETE,90008,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,00:20,30,2016,5,30-05-2016,Delay,2016
6183,178837,PAYMENT,4,2,16.79000092,39.97999954,Late delivery,1,46,Indoor-Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Robert,6915,Whitney,XXXXXXXXX,Corporate,PR,4462 Emerald Corner,725,7,Fan_shop,18.24604988,-66.37056732,LATAM,Hermosillo,México,6915,13-04-2015,7003,1014,10,0.200000003,17536,49.97999954,0.419999987,1,49.97999954,39.97999954,16.79000092,Central America,Sonora,PENDING_PAYMENT,NA,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Second Class,NA,05:06,17,2015,4,17-04-2015,Delay,2015
6184,53961,PAYMENT,3,4,83.16000366,188.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,9125,Smith,XXXXXXXXX,Consumer,PR,1043 Golden Timber Impasse,725,7,Fan_shop,18.22985649,-66.37059021,Europe,Toulon,Francia,9125,07-11-2017,63217,1073,11,0.059999999,158058,199.9900055,0.439999998,1,199.9900055,188.9900055,83.16000366,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Standard Class,NA,19:22,14,2017,7,14-07-2017,Ontime,2017
6185,179862,DEBIT,5,4,-4.699999809,335.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Lisa,7720,Ramirez,XXXXXXXXX,Consumer,PR,4746 Quaking Bear Valley,725,7,Fan_shop,18.21931267,-66.37059021,Pacific Asia,Manila,Filipinas,7720,22-02-2016,28569,1004,64,0.159999996,71496,399.980011,-0.01,1,399.980011,335.980011,-4.699999809,Southeast Asia,Capital Nacional,ON_HOLD,NA,1004,45,NA,http:--images.acmesports.sports-Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,NA,Standard Class,NA,00:38,27,2016,2,27-02-2016,Delay,2016
6186,70952,TRANSFER,2,1,-78.20999908,101.9700012,Late delivery,1,29,Shop By Sport,Norfolk,EE. UU.,XXXXXXXXX,Eric,3730,Clements,XXXXXXXXX,Corporate,VA,2893 Shady Drive,23503,5,Golf,36.94200516,-76.24208069,Europe,Tallaght,Irlanda,3730,25-08-2015,16230,627,18,0.150000006,40522,39.99000168,-0.769999981,3,119.9700012,101.9700012,-78.20999908,Northern Europe,Dublín del Sur,PENDING,NA,627,29,NA,http:--images.acmesports.sports-Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,NA,First Class,NA,21:44,27,2015,8,27-08-2015,Ontime,2015
6187,20163,DEBIT,4,4,-1.419999957,56.99000168,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Janet,4929,Harvey,XXXXXXXXX,Consumer,PR,2703 Dusty Lagoon Inlet,725,4,Apparel,18.22896385,-66.37050629,LATAM,Mixco,Guatemala,4929,02-04-2015,2383,365,3,0.050000001,5951,59.99000168,-0.029999999,1,59.99000168,56.99000168,-1.419999957,Central America,Guatemala,COMPLETE,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,18:31:00,8,2015,2,02-08-2015,Delay,2015
6188,23792,CASH,2,4,32.36000061,99.58000183,Advance shipping,0,17,Cleats,Brooklyn,EE. UU.,XXXXXXXXX,Pamela,2019,Smith,XXXXXXXXX,Corporate,NY,9044 Wishing Court,11236,4,Apparel,40.64571381,-73.8972168,Europe,Berlín,Alemania,2019,27-09-2015,18491,365,20.39999962,0.170000002,46229,59.99000168,0.330000013,2,119.9800034,99.58000183,32.36000061,Western Europe,Berlín,CLOSED,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,21:52,29,2015,9,29-09-2015,Ontime,2015
6189,141299,DEBIT,2,1,32.5,324.9599915,Late delivery,1,63,Children's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Ivy,17935,Mccoy,XXXXXXXXX,Home Office,PR,9733 Wishing Quail Isle,725,4,Apparel,18.28607941,-66.0370636,Pacific Asia,Jiangyan,China,17935,21-12-2017,74382,1350,32.13999939,0.090000004,177697,357.1000061,0.100000001,1,357.1000061,324.9599915,32.5,Eastern Asia,Jiangsu,COMPLETE,NA,1350,63,NA,http:--images.acmesports.sports-Children+heaters,Children's heaters,357.1000061,0,NA,First Class,NA,18:58,23,2017,12,23-12-2017,Ontime,2017
6190,172574,CASH,2,1,6.769999981,143.9799957,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Maria,7054,Arnold,XXXXXXXXX,Consumer,PR,7810 Quaking Terrace,725,4,Apparel,18.24681282,-66.37052918,LATAM,Santa Ana,El Salvador,7054,18-02-2017,53375,365,35.99000168,0.200000003,133363,59.99000168,0.050000001,3,179.9700012,143.9799957,6.769999981,Central America,Santa Ana,CLOSED,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,First Class,NA,03:17,20,2017,2,20-02-2017,Ontime,2017
6191,104209,PAYMENT,0,0,31.3199997,173.9900055,Shipping on time,0,48,Water Sports,Kent,EE. UU.,XXXXXXXXX,Walter,3746,Moore,XXXXXXXXX,Consumer,WA,9733 Grand Branch Ledge,98031,7,Fan_shop,47.39371109,-122.2228317,Europe,Ancona,Italia,3746,23-07-2015,13936,1073,26,0.129999995,34877,199.9900055,0.180000007,1,199.9900055,173.9900055,31.3199997,Southern Europe,Marche,PENDING_PAYMENT,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Same Day,NA,22:03,23,2015,7,23-07-2015,Ontime,2015
6192,137205,TRANSFER,5,4,13.19999981,299.9899902,Late delivery,1,45,Fishing,West Covina,EE. UU.,XXXXXXXXX,Christina,276,Wright,XXXXXXXXX,Corporate,CA,4581 Emerald Gate Park,91790,7,Fan_shop,34.06631851,-117.8853378,LATAM,Santo Domingo,República Dominicana,276,06-11-2017,61164,1004,100,0.25,152989,399.980011,0.039999999,1,399.980011,299.9899902,13.19999981,Caribbean,Santo Domingo,PROCESSING,NA,1004,45,NA,http:--images.acmesports.sports-Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,NA,Standard Class,NA,20:07,16,2017,6,16-06-2017,Delay,2017
6193,175520,DEBIT,2,1,121.9599991,335.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,9572,Nelson,XXXXXXXXX,Consumer,PR,1804 Shady Maze,725,7,Fan_shop,18.26647568,-66.37058258,LATAM,Puente Alto,Chile,9572,27-01-2015,1800,1004,64,0.159999996,4503,399.980011,0.360000014,1,399.980011,335.980011,121.9599991,South America,Santiago de Chile,COMPLETE,NA,1004,45,NA,http:--images.acmesports.sports-Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,NA,First Class,NA,06:16,29,2015,1,29-01-2015,Ontime,2015
6194,43648,DEBIT,2,1,-66.40000153,245,Late delivery,1,24,Women's Apparel,Philadelphia,EE. UU.,XXXXXXXXX,Madison,2608,Dunn,XXXXXXXXX,Consumer,PA,4616 Middle Cloud Corners,19131,5,Golf,40.0032196,-75.20815277,Europe,Berlín,Alemania,2608,07-08-2017,62960,502,5,0.02,157448,50,-0.270000011,5,250,245,-66.40000153,Western Europe,Berlín,COMPLETE,NA,502,24,NA,http:--images.acmesports.sports-Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,NA,First Class,NA,01:20:00,10,2017,7,07-10-2017,Ontime,2017
6195,114776,DEBIT,2,4,15.92000008,48.97999954,Advance shipping,0,46,Indoor-Outdoor Games,El Paso,EE. UU.,XXXXXXXXX,Mary,615,Smith,XXXXXXXXX,Corporate,TX,3820 Iron Inlet,79907,7,Fan_shop,29.86359787,-98.00653839,LATAM,Cienfuegos,Cuba,615,01-08-2015,496,1014,1,0.02,1227,49.97999954,0.330000013,1,49.97999954,48.97999954,15.92000008,Caribbean,Cienfuegos,COMPLETE,NA,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Standard Class,NA,05:25:00,10,2015,1,01-10-2015,Ontime,2015
6196,25057,DEBIT,2,1,130.2299957,383.0299988,Late delivery,1,66,Crafts,Flushing,EE. UU.,XXXXXXXXX,Lunea,18449,Padilla,XXXXXXXXX,Corporate,NY,5103 Burning Embers Green,11355,4,Apparel,40.76358032,-73.83003998,Pacific Asia,Tanggu,China,18449,29-12-2017,74896,1353,78.44999695,0.170000002,178211,461.480011,0.340000004,1,461.480011,383.0299988,130.2299957,Eastern Asia,Tianjin,COMPLETE,NA,1353,66,NA,http:--images.acmesports.sports-Porcelain+crafts,Porcelain crafts,461.480011,0,NA,First Class,NA,07:03,31,2017,12,31-12-2017,Ontime,2017
6197,166183,PAYMENT,5,2,4.590000153,52.18999863,Late delivery,1,17,Cleats,Mesa,EE. UU.,XXXXXXXXX,Jose,11144,Dickerson,XXXXXXXXX,Home Office,AZ,8182 Stony Villas,85201,4,Apparel,35.31580734,-114.3131638,USCA,Los Angeles,Estados Unidos,11144,25-04-2016,32904,365,7.800000191,0.129999995,82304,59.99000168,0.090000004,1,59.99000168,52.18999863,4.590000153,West of USA,California,PENDING_PAYMENT,90049,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Second Class,NA,07:23,30,2016,4,30-04-2016,Delay,2016
6198,160466,TRANSFER,2,4,10.88000011,120.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,290,Garza,XXXXXXXXX,Consumer,PR,1893 Shady Path,725,4,Apparel,18.22408295,-66.04710388,Pacific Asia,Izmir,Turquía,290,11-06-2016,46271,403,9.100000381,0.07,115660,129.9900055,0.090000004,1,129.9900055,120.8899994,10.88000011,West Asia,Izmir,PROCESSING,NA,403,18,NA,http:--images.acmesports.sports-Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,NA,Standard Class,NA,10:26:00,8,2016,11,11-08-2016,Ontime,2016
6199,111665,PAYMENT,1,0,38.97999954,149.9400024,Late delivery,1,46,Indoor-Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,1757,Smith,XXXXXXXXX,Consumer,PR,67 Cotton Mountain Terrace,725,7,Fan_shop,18.25950241,-66.37050629,Pacific Asia,Izmir,Turquía,1757,15-12-2016,48969,1014,0,0,122441,49.97999954,0.25999999,3,149.9400024,149.9400024,38.97999954,West Asia,Izmir,PENDING_PAYMENT,NA,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Same Day,NA,07:40,16,2016,12,16-12-2016,Ontime,2016
6200,140124,TRANSFER,4,4,-113.3600006,169.9600067,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Patricia,12340,Patel,XXXXXXXXX,Corporate,PR,8428 Honey Freeway,725,5,Golf,18.23724365,-66.37052155,USCA,Arvada,Estados Unidos,12340,04-06-2016,31608,627,29.98999977,0.150000006,78990,39.99000168,-0.670000017,5,199.9499969,169.9600067,-113.3600006,West of USA,Colorado,PENDING,80004,627,29,NA,http:--images.acmesports.sports-Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,NA,Standard Class,NA,09:20:00,10,2016,4,04-10-2016,Delay,2016
6201,97715,DEBIT,2,2,48.15999985,123.4899979,Shipping on time,0,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Mary,11711,Park,XXXXXXXXX,Home Office,IL,1811 Harvest Deer Cove,60619,4,Apparel,41.89569092,-87.67263794,Pacific Asia,Karaman,Turquía,11711,01-11-2017,50806,403,6.5,0.050000001,126966,129.9900055,0.389999986,1,129.9900055,123.4899979,48.15999985,West Asia,Karaman,COMPLETE,NA,403,18,NA,http:--images.acmesports.sports-Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,NA,Second Class,NA,15:15,13,2017,1,13-01-2017,Ontime,2017
6202,175540,DEBIT,2,1,61.77000046,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Peter,5464,Smith,XXXXXXXXX,Consumer,PR,4291 Dewy Hickory Ramp,725,4,Apparel,18.2780838,-66.37050629,LATAM,Manzanillo,Cuba,5464,06-02-2017,60497,403,1.299999952,0.01,151410,129.9900055,0.479999989,1,129.9900055,128.6900024,61.77000046,Caribbean,Granma,ON_HOLD,NA,403,18,NA,http:--images.acmesports.sports-Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,NA,First Class,NA,02:26:00,4,2017,6,06-04-2017,Ontime,2017
6203,82680,DEBIT,4,4,8.359999657,37.99000168,Shipping on time,0,29,Shop By Sport,San Antonio,EE. UU.,XXXXXXXXX,Mary,7606,Khan,XXXXXXXXX,Consumer,TX,4167 Little Thicket,78227,5,Golf,29.38037109,-98.6422348,Europe,Targu Mures,Rumania,7606,16-11-2016,46968,627,2,0.050000001,117363,39.99000168,0.219999999,1,39.99000168,37.99000168,8.359999657,Eastern Europe,Mures,COMPLETE,NA,627,29,NA,http:--images.acmesports.sports-Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,NA,Standard Class,NA,14:37,20,2016,11,20-11-2016,Delay,2016
6204,179235,PAYMENT,2,2,-10.26000023,54.59000015,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Katherine,9702,Tyler,XXXXXXXXX,Home Office,PR,8369 Sunny Crossing,725,4,Apparel,18.27383804,-66.37063599,Pacific Asia,Kartal,Turquía,9702,30-10-2016,45766,365,5.400000095,0.090000004,114400,59.99000168,-0.189999998,1,59.99000168,54.59000015,-10.26000023,West Asia,Estambul,PENDING_PAYMENT,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Second Class,NA,01:31:00,1,2016,11,11-01-2016,Ontime,2016
6205,105404,DEBIT,4,4,64.94000244,236.1600037,Shipping on time,0,46,Indoor-Outdoor Games,Philadelphia,EE. UU.,XXXXXXXXX,Mary,5875,Rodgers,XXXXXXXXX,Corporate,PA,654 Gentle Acres,19143,7,Fan_shop,39.94662857,-75.21822357,LATAM,Mexico City,México,5875,06-04-2017,60643,1014,13.73999977,0.059999999,151792,49.97999954,0.280000001,5,249.8999939,236.1600037,64.94000244,Central America,Distrito Federal,COMPLETE,NA,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Standard Class,NA,05:35:00,8,2017,6,06-08-2017,Delay,2017
6206,33452,CASH,4,4,108.8899994,299.9899902,Shipping on time,0,45,Fishing,Redmond,EE. UU.,XXXXXXXXX,George,2243,Mayer,XXXXXXXXX,Consumer,WA,2469 Dewy Panda Court,98052,7,Fan_shop,47.67527008,-122.123558,Europe,Apeldoorn,Países Bajos,2243,24-09-2015,18273,1004,100,0.25,45675,399.980011,0.360000014,1,399.980011,299.9899902,108.8899994,Western Europe,Güeldres,CLOSED,NA,1004,45,NA,http:--images.acmesports.sports-Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,NA,Standard Class,NA,17:29,28,2015,9,28-09-2015,Delay,2015
6207,116134,DEBIT,2,4,-175.9900055,399.980011,Advance shipping,0,45,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Ruth,8963,Bush,XXXXXXXXX,Corporate,CA,6315 Heather River Avenue,90026,7,Fan_shop,34.08672333,-118.2597885,Europe,Amadora,Portugal,8963,28-07-2017,64331,1004,0,0,160808,399.980011,-0.439999998,1,399.980011,399.980011,-175.9900055,Southern Europe,Lisboa,ON_HOLD,NA,1004,45,NA,http:--images.acmesports.sports-Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,NA,Standard Class,NA,01:39,30,2017,7,30-07-2017,Ontime,2017
6208,46175,PAYMENT,4,4,53.02999878,203.9499969,Shipping on time,0,76,Women's Clothing,Hamtramck,EE. UU.,XXXXXXXXX,Roanna,17501,Grant,XXXXXXXXX,Corporate,MI,7381 Dusty Beacon Walk,48212,4,Apparel,42.38178635,-83.0545044,Pacific Asia,Lahore,Pakistán,17501,15-12-2017,73948,1363,11.86999989,0.059999999,177263,215.8200073,0.25999999,1,215.8200073,203.9499969,53.02999878,South Asia,Punyab,PENDING_PAYMENT,NA,1363,76,NA,http:--images.acmesports.sports-Summer+dresses,Summer dresses,215.8200073,0,NA,Standard Class,NA,10:55,19,2017,12,19-12-2017,Delay,2017
6209,32585,TRANSFER,6,2,13.60000038,37.45999908,Late delivery,1,35,Golf Gloves,Caguas,Puerto Rico,XXXXXXXXX,Mary,8919,Conner,XXXXXXXXX,Consumer,PR,8702 Harvest Rise Line,725,6,Outdoors,18.22318077,-66.37051392,LATAM,Manzanillo,Cuba,8919,22-02-2017,53650,775,12.48999977,0.25,134106,9.989999771,0.360000014,5,49.95000076,37.45999908,13.60000038,Caribbean,Granma,PROCESSING,NA,775,35,NA,http:--images.acmesports.sports-Clicgear+8.0+Shoe+Brush,Clicgear 8.0 Shoe Brush,9.989999771,0,NA,Second Class,NA,03:38,28,2017,2,28-02-2017,Delay,2017
6210,171492,TRANSFER,2,4,67.8199997,284.9700012,Advance shipping,0,9,Cardio Equipment,Chicago,EE. UU.,XXXXXXXXX,Julie,11311,White,XXXXXXXXX,Home Office,IL,5860 Grand Limits,60617,3,Footwear,41.89480972,-87.7714386,Europe,Paris,Francia,11311,07-06-2017,62871,191,15,0.050000001,157203,99.98999786,0.239999995,3,299.9700012,284.9700012,67.8199997,Western Europe,Isla de Francia,PENDING,NA,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Standard Class,NA,18:09:00,8,2017,7,07-08-2017,Ontime,2017
6211,174723,CASH,6,4,-11.61999989,92.95999908,Late delivery,1,5,Lacrosse,Caguas,Puerto Rico,XXXXXXXXX,Mary,3179,Compton,XXXXXXXXX,Consumer,PR,5180 Bright Fox Trail,725,2,Fitness,18.2063961,-66.37057495,LATAM,Mexicali,México,3179,21-01-2017,51455,93,7,0.07,128604,24.98999977,-0.129999995,4,99.95999908,92.95999908,-11.61999989,Central America,Baja California,CLOSED,NA,93,5,NA,http:--images.acmesports.sports-Under+Armour+Men%27s+Tech+II+T-Shirt,Under Armour Men's Tech II T-Shirt,24.98999977,0,NA,Standard Class,NA,02:37,27,2017,1,27-01-2017,Delay,2017
